,COUNTYNAME,Started,Extinguished,Location,Latitude,Longitude,Name,AcresBurned,MajorIncident,PopDensity,Housing,pcp,tmax,tmin,closest_weather_lat,closest_weather_lon,season,season_year,24_hour_sp_min,24_hour_sp_max,24_hour_sp_mean,24_hour_d2m_min,24_hour_d2m_max,24_hour_d2m_mean,24_hour_t2m_min,24_hour_t2m_max,24_hour_t2m_mean,24_hour_u10_min,24_hour_u10_max,24_hour_u10_mean,24_hour_v10_min,24_hour_v10_max,24_hour_v10_mean,24_hour_tp_min,24_hour_tp_max,24_hour_tp_mean,season_sp_min,season_sp_max,season_sp_mean,season_d2m_min,season_d2m_max,season_d2m_mean,season_t2m_min,season_t2m_max,season_t2m_mean,season_u10_min,season_u10_max,season_u10_mean,season_v10_min,season_v10_max,season_v10_mean,season_tp_min,season_tp_max,season_tp_mean,year_sp_min,year_sp_max,year_sp_mean,year_d2m_min,year_d2m_max,year_d2m_mean,year_t2m_min,year_t2m_max,year_t2m_mean,year_u10_min,year_u10_max,year_u10_mean,year_v10_min,year_v10_max,year_v10_mean,year_tp_min,year_tp_max,year_tp_mean,average_ndvi,percent_vegetated_below_0.5,range_-1_0,range_0_0.2,range_0.2_0.5,range_0.5_1,YEAR,MONTH_NUM,UniqueId,CalFireIncident,CanonicalUrl
636,Butte,2017-09-28T14:46:00Z,2018-01-09T13:27:00Z,"Humboldt Rd and Soda Springs Rd, 14 miles NE Forest Ranch",40.07613,-121.56858,Soda Fire,143.0,False,12.668956348327056,99438.0,0.41,86.2,57.6,40.0,-121.5,Autumn,2017,88636.45257,88865.7894,88761.94633,269.8095328,276.7661993,273.784897,281.4783114,300.3083935,290.5723829,-2.75728322,1.515797431,-0.992311516,-2.089851397,0.51773155,-0.670412162,0.0,0.0,0.0,87714.29400931591,89899.67616029328,88749.26266812232,255.01155651223445,289.256070594659,275.17185697826613,271.29112938334373,311.36990283053734,286.26218205079203,-4.907019750294058,5.82473192291658,-0.5915006085639887,-3.918927458694624,6.763668660160139,0.0798698224289087,-0.0013565450109544,0.0024414136136061,3.895175821975344e-05,86055.47776311172,90362.62648875375,88715.9177310769,255.01155651223445,290.4218365397394,275.3976281145383,263.16339308684417,311.36990283053734,285.9454201342454,-4.907019750294058,5.82473192291658,-0.3938354125232,-5.198769786797987,8.692373166583371,0.407383803149709,-0.0013565450109544,0.0032564428385145,5.532796320454043e-05,0.5431717816521139,27.75959411001755,0.00152587890625,1.10015869140625,26.659011840820312,72.23930358886719,2017.0,9.0,01202971-a157-41f8-91cc-cf7c3b8f9473,True,/incidents/2017/9/28/soda-fire/
492,Tulare,2017-09-27T14:00:00Z,2018-01-09T13:27:00Z,Golden Trout Wilderness near Lion Meadow.,36.27138,-118.48555,Lion Fire,18900.0,False,8.87183917977075,148935.0,0.58,77.5,52.8,36.25,-118.5,Autumn,2017,78410.38233,78642.39208,78527.27818,268.3291774,273.200852,271.0396297,275.9215567,288.4632549,282.6110771,-1.488455636,0.510893952,-0.325322186,-1.190002175,0.099419811,-0.675627753,0.0,3.88e-06,1.62e-07,77875.79765251858,79813.66709901881,78761.27817614295,252.7748476893768,286.8944184360606,270.38003936833354,265.85167723907125,301.38951186862533,282.677665860852,-2.7318867491069176,4.319866554421264,0.5734680793331396,-2.2629238874511013,3.785672264977515,-0.1360596490510703,-0.0011458988401291,0.0007733898655592,-2.5892822370567383e-06,76311.06830909618,79908.8231711504,78713.10993957752,248.250114030768,286.8944184360606,271.3266746634728,259.17510647683736,302.2420716200064,281.5446416538022,-2.7318867491069176,5.555330147815334,0.7709250232615248,-2.339561152606992,3.785672264977515,-0.1454363970029656,-0.0022868989320996,0.0041422997972179,-3.083224184776436e-06,0.348153746361826,92.80872114327592,0.06103515625,7.917022705078125,84.83505249023438,7.1868896484375,2017.0,9.0,f2e55878-e387-412b-a067-dadc649bed43,False,/incidents/2017/9/27/lion-fire/
690,San Luis Obispo,2017-09-26T16:45:00Z,2018-01-09T13:26:00Z,"Linne Rd x Geneseo Rd, east of Paso Robles",35.5956,-120.56068,Linne Fire,74.0,False,7.258344682272528,121880.0,0.26,84.5,55.5,35.5,-120.5,Autumn,2017,95791.86845,96199.75655,95908.14061,271.0823931,277.953161,274.091538,284.9103179,299.9407649,292.6458868,-2.750311639,0.93118064,-1.313564419,-1.905283317,-0.350824122,-1.054157301,0.0,0.0,0.0,95475.9289041399,97242.19666999832,96291.29243041224,265.19109167860654,295.5467444361025,280.478538201994,277.5553272729238,312.7037658174499,290.59006509464365,-5.1440534747824,5.2192003914505625,-0.3406833295838793,-4.956723757680635,3.709673643697924,-0.2618628428431994,-0.0003490358063093,0.0004443572808979,-1.6050652640033435e-06,93865.75986335128,98069.1991620634,96345.9948768964,260.9151291259814,295.5467444361025,280.4398608915383,271.54145543800456,312.7037658174499,289.38005051008486,-5.1440534747824,6.3127425321572845,0.0892912819503679,-5.393556169069207,8.823295161224683,0.0579613251518957,-0.001364709591219,0.0018743835142333,-8.897575030420703e-06,0.1978022556678922,99.701264760306,0.0148773193359375,70.53909301757812,29.1473388671875,0.2986907958984375,2017.0,9.0,98bf51ea-bf23-40a3-b95e-4b795baced3e,True,/incidents/2017/9/26/linne-fire/
657,San Luis Obispo,2017-09-26T15:30:00Z,2018-01-09T13:26:00Z,near Cal Poly,35.3024,-120.65279,Poly Fire,105.0,False,7.258344682272528,121880.0,0.26,84.5,55.5,35.25,-120.75,Autumn,2017,98899.94375,99312.10853,99026.46212,276.1827585,284.7480704,280.6222909,287.7122767,297.789412,292.4730066,-1.794707191,4.296461964,0.166609937,-2.589270908,-0.495157638,-1.953261438,0.0,0.0,0.0,98634.25516342912,100310.17811923,99458.18526225274,271.4404895966357,294.0864691996333,283.9427720856644,281.6210093780914,307.03333649230683,290.61205073975333,-3.5485575645709537,6.173310929517083,0.7246227259453221,-5.6170815257738855,4.097969120487766,-1.3064254333373069,-0.0006799054215301,0.0003261749815686,-4.76603634582009e-06,97049.21160236064,101348.34155787923,99554.54182690456,268.28343923818824,294.0864691996333,283.1702250210984,278.0124444162175,307.03333649230683,288.6079053739401,-7.23552751438542,7.434668963401475,1.0154476823403036,-5.832304512086678,10.124212737245914,-0.8991267184895781,-0.0027026801820716,0.002728398609905,-9.03365136816316e-06,0.2226420383827358,95.3370687744135,0.193023681640625,59.073638916015625,36.07940673828125,4.6539306640625,2017.0,9.0,cb3599f6-751d-4072-8db1-6e366ac603c9,True,/incidents/2017/9/26/poly-fire/
804,Yuba,2017-09-26T15:20:00Z,2018-01-09T13:25:00Z,"Jasper lane and Levee road, 1 mile NE of Wheatland",39.03168,-121.40947,Jasper Fire,26.0,False,11.04978354978355,28582.0,0.19,86.8,59.1,39.0,-121.5,Autumn,2017,99882.51038,100388.2275,100056.2281,264.0431748,276.9368808,273.8273814,287.9372074,304.9823559,295.707191,-1.17224468,3.199434033,0.546021587,-2.487726532,0.259719424,-1.857065704,0.0,0.0,0.0,99588.48880811955,101735.91544717929,100431.75770337616,260.516872243308,294.8640183515195,279.9962890445141,276.24081315980146,316.3183773023832,291.7456874344975,-2.907172192426028,4.558892158947323,-0.0519678879905464,-6.928217403815904,6.40155758229856,0.1932545509560793,-0.000713788429628,0.0024781542247966,2.224521015507963e-05,97967.09348915814,102598.20052778751,100461.7804745685,260.516872243308,294.8640183515195,281.0094732191718,271.4120598445325,317.50591443125734,291.2183270130268,-6.710169154437518,4.881078755048074,-0.1394240126989542,-7.4940558782168925,9.982433796707518,0.8502194669754933,-0.0010724176177482,0.0024781542247966,3.015593778903576e-05,0.337758352242264,88.99023422598611,0.00152587890625,22.63221740722656,66.35665893554688,11.009597778320312,2017.0,9.0,ab42234a-7930-4636-8af5-3fc11ca8b34d,True,/incidents/2017/9/26/jasper-fire/
816,Alameda,2017-09-26T12:22:00Z,2018-01-09T13:25:00Z,"Edwards Ave and Mountain Blvd, 6 miles southeast of Oakland ",37.77982,-122.169,Edwards Fire,22.0,False,187.7416581834634,605974.0,0.06,83.0,58.9,37.75,-122.25,Autumn,2017,100031.1249,100466.2768,100209.8767,275.1140468,285.3482447,281.7218201,284.1327351,302.1102574,292.605627,-0.377982515,4.170973522,0.984753914,-1.870157904,1.709441023,0.412674632,0.0,0.0,0.0,99747.79504123876,101835.88278138496,100574.13272928503,262.10878420850395,292.7265948579558,282.6258934975435,277.9459326625636,313.19595279448833,290.1027186583181,-3.375264001289561,7.033305135801467,1.120159802816866,-4.816222104894836,6.633385309395127,0.248465957384721,-0.0016747595267652,0.0007644088272682,-7.132792648697726e-06,97753.25961919948,102572.54046339248,100645.13337600567,262.10878420850395,292.7265948579558,282.1699692634046,274.5417401800988,313.19595279448833,288.1347645303936,-6.629498012909973,8.053147715112653,1.5606430414275263,-8.787948371598834,9.559012906721229,0.5316695880325736,-0.0019450071335217,0.0016102593426752,-1.089945834499994e-05,0.3000146304859835,80.52231270420837,0.6435394287109375,38.11798095703125,41.886138916015625,19.352340698242188,2017.0,9.0,c4f61042-d1ef-4d00-956d-785368ee34ca,False,/incidents/2017/9/26/edwards-fire/
522,Orange,2017-09-25T13:03:00Z,2018-03-28T11:36:00Z,"CA-91 and Cole Canyon, City of Anaheim",33.8668,-117.68598,Canyon Fire,2662.0,False,311.03958843704066,1101613.0,0.1,82.7,62.6,33.75,-117.75,Autumn,2017,98276.61802,98545.51411,98409.17274,275.1965986,285.7788529,280.6713758,287.6796255,299.8125787,293.9855948,-1.587053697,3.642627342,0.230723576,-2.12817003,0.495379014,-0.547233724,0.0,0.0,0.0,97908.8237595944,99430.78632902508,98670.82207696734,261.87563101948786,297.6216962617959,284.76212327472984,282.69849978728365,311.3614376982541,293.52348204697347,-3.098890646056305,5.088732248980088,0.3697985734848058,-2.9130633535235684,4.393661235214243,0.5738708030043971,-0.0010042433725392,0.0010348605485313,-1.0572084701529032e-06,97105.34299322478,100478.57229182243,98776.23371308086,251.8054212718889,297.6216962617959,283.7861435046986,276.77290718903225,311.3614376982541,291.4224951806978,-4.902538020209194,7.261873370129511,0.438428401513494,-4.815583461018537,10.179774754483937,0.7695207621272807,-0.0022115806791591,0.0042643602721729,4.69903749249696e-06,0.2589861103132659,96.93980516964209,0.5748748779296875,28.79486083984375,67.58766174316406,3.0426025390625,2017.0,9.0,0176a674-c102-4854-92af-7d09aa3e1430,True,/incidents/2017/9/25/canyon-fire/
798,Butte,2017-09-25T11:03:00Z,2018-01-09T13:24:00Z,"Hwy 32 and Humboldt Road, 5 miles northeast of Chico ",39.8255,-121.7127,32 Fire,28.0,False,12.668956348327056,99438.0,0.41,86.2,57.6,39.75,-121.75,Autumn,2017,97325.05729,97563.48206,97446.2521,266.7763103,274.7012875,271.2442895,283.124175,301.1343486,292.1252308,-2.304628481,3.742221343,0.018007387,-2.519658726,-1.046945947,-1.871089259,0.0,0.0,0.0,96757.86295454198,98827.2402310668,97561.05978399636,256.44059591476844,291.9646636230372,277.5857915645572,275.101648215403,315.7995856238833,291.1631409289291,-4.396102520619606,4.697825791578095,-0.7584692230992424,-5.793985879508732,6.931631999626799,-0.2256446585085952,-0.0009468871961808,0.0050955145431038,5.126498452302811e-05,95024.20485385224,99572.98585254756,97563.9149755568,256.44059591476844,293.46286808642765,278.7893265961774,270.6647095943857,316.51428464950914,290.8972106684294,-6.54733296135414,4.720732412011842,-0.8147457567570289,-5.793985879508732,9.719312519672297,0.2994724535705717,-0.0014000214008632,0.0050955145431038,7.947755202755558e-05,0.450951280780867,57.33168537782814,0.0003814697265625,4.0485382080078125,53.28292846679688,42.66815185546875,2017.0,9.0,cf38fe5e-29ca-498d-bc9c-d3f2fd8ff883,True,/incidents/2017/9/25/32-fire/
808,San Luis Obispo,2017-09-23T15:40:00Z,2018-01-09T13:23:00Z,"Lynch Canyon Rd & Lakeview Rd, northwest of Lake Nacimiento",35.76343,-121.04445,Cove Fire,25.0,False,7.258344682272528,121880.0,0.26,84.5,55.5,35.75,-121.0,Autumn,2017,97491.84771,97844.6736,97637.36612,279.96341,284.0262995,281.8857618,283.9985022,293.6148925,288.9716667,-0.030897418,3.207401553,1.261791229,-2.077078519,-0.008511004,-1.328774168,0.0,0.0,0.0,97159.87063006424,98988.15021821068,97995.08379444377,259.1380332881698,297.16542997324285,283.2220360693302,277.6956066079028,312.6324168453485,291.2904872383496,-3.515193573939192,4.388088445713077,0.2990647153459772,-4.59078081656126,4.119044368405636,-0.5059368002032874,-0.000905043722325,0.000493957106005,-4.241918143856032e-06,95472.72139609052,99840.27818999588,98061.8361735514,259.1380332881698,297.16542997324285,282.60708704847656,274.4280655465813,312.6324168453485,289.68531847598825,-5.529482262080671,6.230577480601451,0.5288428151501899,-5.072318299290769,8.564644391323554,-0.1398267562424824,-0.0029449641014221,0.0015016704251568,-2.42272968001335e-05,0.2630243039598652,96.71091729867798,3.0750274658203125,17.625045776367188,76.11198425292969,3.1879425048828125,2017.0,9.0,92fc9725-ac49-4632-8bbf-e299483940b8,True,/incidents/2017/9/23/cove-fire/
718,Solano,2017-09-23T11:05:00Z,2018-01-09T13:23:00Z,"Estate Rd & John Wayne Rd, north of Vacaville",38.4446,-122.0041,Estate Fire,55.0,True,45.47406192331351,157905.0,0.02,86.8,58.8,38.5,-122.0,Autumn,2017,99606.1301,99848.83154,99696.71993,271.5855131,281.0254284,277.7417148,284.751899,296.6006656,290.6000961,-1.556677527,2.180089424,0.190097522,-2.690176641,0.238005532,-0.654392844,-1.37e-05,3.88e-06,-8.67e-07,99150.12937470435,101281.51847351716,99984.59916286696,249.948004718244,292.4041964291249,279.15394055444034,276.27346438432244,317.44061198221533,291.55362450217035,-2.404720452911874,4.958762076519044,0.7103870311015869,-8.209975663548164,5.403995847519392,-0.0837171689367006,-0.0016478164118922,0.0008725895157734,-5.062301449284069e-06,97397.76081039324,102106.38262688264,100018.49010778384,249.948004718244,292.4041964291249,280.19003738449607,272.9720627938681,317.44061198221533,290.5484698583103,-6.271457576130313,6.117040318451573,0.8773408163553237,-8.495449476253855,8.060754372923578,0.4975418007269089,-0.0017757962075389,0.0022358703054462,-5.721031370873975e-06,0.1787764904545802,99.99083654690544,0.089263916015625,74.8199462890625,25.08163452148437,0.0091552734375,2017.0,9.0,c9009967-c0c1-47d3-b2eb-47b2d7a5da0e,True,/incidents/2017/9/23/estate-fire/
735,Madera,2017-09-20T21:07:00Z,2018-01-09T13:23:00Z,"off Arburua Road and I-5, southwest of Los Banos",36.94652,-120.90462,Power Fire,48.0,False,6.690784364483562,50570.0,0.78,81.0,53.6,37.0,-121.0,Autumn,2017,98153.12896,98431.64757,98376.16214,279.7748794,286.3979918,283.7852909,287.1354384,298.5657856,292.2955916,1.566092402,3.414059107,2.099854006,-2.712529176,1.354993672,-0.016839985,-7.55e-06,0.0,-7.06e-07,97733.47998622833,99716.25454541988,98521.18854650286,264.5250990764888,299.0128064374086,281.3914405911056,277.50211787000075,315.1090726904952,291.54698827699934,-2.413683913081601,5.570269248098212,1.13174034163505,-4.3001978528451765,4.183547399911843,0.0320642286427352,-0.0012842884756132,0.0006733737573185,-2.549935988300165e-06,95854.41485396672,100514.38946504051,98562.51292364762,246.6793978100281,299.0128064374086,280.9474750298997,272.4097361493402,315.1090726904952,290.7165803173732,-6.298845926648924,6.607540777739424,1.386926885788816,-7.28649661841969,6.83391948655304,0.2634601564979602,-0.0016912928018009,0.0019497017671738,-7.212348810005841e-06,0.1153555477366727,99.93294068507797,0.4505157470703125,98.42376708984376,1.0589599609375,0.0667572021484375,2017.0,9.0,e7cb239e-7d9e-440d-ba5a-c6881406ce95,True,/incidents/2017/9/20/power-fire/
876,Mariposa,2017-09-20T14:53:00Z,2018-01-09T13:23:00Z,"Dexter Rd and Pine Lake Dr, 5 miles east of Coulterville",37.76888,-120.15846,Dexter Fire,10.0,False,1.1089165502349805,10425.0,0.91,79.9,51.7,37.75,-120.25,Autumn,2017,94411.03623,94670.3098,94507.46194,275.5803532,282.7367058,279.0447418,285.061481,297.3322949,290.8943602,0.035332593,3.401111887,1.709445519,-2.231630338,-0.260775335,-1.169672012,0.0,1.43e-06,7.65e-08,93828.87352078344,95688.69360474875,94636.81992946476,263.9394271902044,292.54029541984244,278.8771194121447,274.7533684871792,313.5321394765932,289.9446297658589,-3.475355973184848,4.942827036217306,0.2016329156576548,-3.0114145104736267,5.235393864176434,-0.3745112594287395,-0.0018511144604794,0.0022783261228218,1.8681897978495547e-05,92225.11949609355,96427.48962545588,94657.92812230773,260.95752061489344,292.54029541984244,279.67529254128567,268.95717148239976,313.8405121526246,289.37731080011594,-6.375035338091606,5.706713030681838,0.233244179415908,-5.559603576906969,7.407421687469615,-0.2156504795016119,-0.0018511144604794,0.0032462371131839,3.216746761111933e-05,0.4545516070197609,61.775281930439306,0.27923583984375,2.577972412109375,59.024810791015625,38.11798095703125,2017.0,9.0,04b4caff-a62d-465b-b9a7-81986f91c0c3,True,/incidents/2017/9/20/dexter-fire/
600,San Luis Obispo,2017-09-20T13:41:00Z,2018-01-09T13:23:00Z,"Huasna Townsite Rd & Huasna Rd, Huasna",35.12269,-120.39387,Huasna Fire,245.0,True,7.258344682272528,121880.0,0.26,84.5,55.5,35.0,-120.5,Autumn,2017,98968.90517,99223.36748,99065.28633,282.3618758,286.9591212,285.0088803,287.6977651,294.2667077,290.527034,-0.372504844,6.110068738,2.785662453,-4.320634457,-2.841535239,-3.350002206,0.0,0.0,0.0,98392.08830570096,99969.11309664596,99197.07516158732,273.3280264187181,292.7812575673423,283.76688203824585,282.26435943161584,305.36086821406565,290.0898769950586,-4.5903108242970285,6.356065922977632,0.7612132612673016,-6.159290176751808,4.408988688245421,-1.520653608996632,-0.0003469946612432,0.0007684911174004,-1.2638463703922874e-06,96867.4528128958,101065.54626485892,99296.62028280714,268.7062385618107,292.7812575673423,283.0366262469809,277.6641646879937,305.36086821406565,288.2406572335141,-7.631911641891135,8.697520907314155,1.0897772667511931,-6.434545687436714,10.014365990522473,-1.1641208405634131,-0.0018615243003167,0.0025657193481339,-3.732918795268344e-06,0.2892367793064491,96.62035341512544,0.006103515625,20.81947326660156,75.79498291015625,3.3794403076171875,2017.0,9.0,c64e288e-d258-45e0-8357-b7a7289c0b92,True,/incidents/2017/9/20/huasna-fire/
601,Fresno,2017-09-19T19:47:00Z,2018-01-09T13:23:00Z,"Hwy 33 & Shell Rd, north of Coalinga",36.24653,-120.31598,Murphy Fire,237.0,False,15.219405891626224,330920.0,0.45,80.6,53.7,36.25,-120.25,Autumn,2017,97817.94436,98283.03303,98042.15809,274.8775469,287.0439042,280.4666695,288.9735814,305.0041234,296.5187856,-1.040780597,2.51970497,1.116404735,-3.605991959,-0.398722413,-2.156430021,0.0,0.0,0.0,97402.5720724673,99376.2586921856,98209.79223905595,252.9154089420851,292.3182978858032,277.465891259109,278.179328452658,316.8407968947189,293.55480934872566,-3.0680165054716886,4.082832829932921,0.643981453498013,-5.23134062448924,4.068591502178009,-0.4674979832695004,-0.0004625234719865,0.00038516407398,-1.707870189495572e-06,95755.51668911082,100198.44992217662,98246.61615976284,246.00894294591964,292.3182978858032,277.68896768252,272.35048022335764,316.8407968947189,293.1197963082665,-4.997650292010189,5.876022833887797,0.7305549470416195,-6.698305608348235,6.0253963391584,-0.4373960173761438,-0.0016498575569583,0.001278573269428,-9.76685584072166e-06,0.1173547183766084,100.0,0.0518798828125,99.87258911132812,0.075531005859375,0.0,2017.0,9.0,a8567989-a0c5-4c31-9012-82f99d76129f,True,/incidents/2017/9/19/murphy-fire/
626,Alameda,2017-09-19T14:05:00Z,2018-04-05T10:48:00Z,"Off Corral Hollow Road, South of Tracy",37.63358,-121.49925,Corral Fire,155.0,False,187.7416581834634,605974.0,0.06,83.0,58.9,37.75,-121.5,Autumn,2017,99136.76476,99419.56005,99254.10609,280.3471645,290.2031857,285.1169507,285.9853897,299.2635544,292.2936768,1.641285874,5.564293608,3.412046478,-0.62735692,1.782246425,0.824466882,-1.43e-05,4.29e-05,1.08e-06,98561.55164764318,100625.583077419,99378.89367571368,265.7990748748446,293.3702761501198,280.7475176952417,276.43551120231547,313.6579071562296,290.7864286995534,-2.3031345709882984,5.564293607985061,1.0905584042618444,-4.336600553794225,4.436450374926281,-0.0184602803274259,-0.0009264757455194,0.0012422408872508,9.60945676282884e-07,96632.23555594128,101405.00753341828,99421.66153006056,263.4820453361537,293.3702761501198,280.945942400817,271.4035947122493,313.6579071562296,289.8724169501364,-7.439197248241999,6.732033280096747,1.2512213039520454,-8.389434592788206,7.281608843838695,0.1928235921199585,-0.0015955630981991,0.0015459632730919,-2.1844446341360933e-06,0.1172605028339461,99.92439054194416,0.103759765625,97.78366088867188,2.03704833984375,0.075531005859375,2017.0,9.0,19ada70e-4932-449c-8483-d65685995487,True,/incidents/2017/9/19/corral-fire/
635,Mendocino,2017-09-19T13:02:00Z,2018-01-09T13:22:00Z,"Off Hwy 101 & Crawford Ranch Rd, Hopland",39.02482,-123.1362,Grape Fire,146.0,True,2.100661172863166,41090.0,0.21,80.9,53.9,39.0,-123.25,Autumn,2017,96665.37981,96904.87374,96773.8114,280.926143,288.1271183,283.4929663,283.8001763,294.1203818,288.896841,1.267310397,4.046978989,2.759083304,-3.736913954,-0.92560361,-2.417981299,-0.00010716,0.0,-8.84e-06,95996.0797928143,98094.32464178352,96845.4107412112,258.0637437138996,292.0773357383033,279.73126868504494,272.7822019698017,314.29037346824697,288.6921988265892,-3.508221993807181,4.617154650050551,0.4494564463667905,-4.0913613052953774,4.435811731049982,-0.5891362481558933,-0.0013236825753896,0.0010624160069241,1.167396658475923e-06,94021.3240037462,98696.801570392,96868.23131708502,258.0637437138996,292.0773357383033,280.3444347057195,271.23671067580875,314.29037346824697,287.5500555349588,-6.774407285653896,5.892953814208393,0.742089887958669,-4.787483130461377,7.49427725464629,-0.5458839690577526,-0.0024885640646339,0.0025853143407688,4.486325011803186e-07,0.3910168816061581,75.09352144503993,0.06561279296875,8.862686157226562,66.18156433105469,24.89013671875,2017.0,9.0,efa1dc61-85e3-4fb6-b6f6-04c3845d9ca6,True,/incidents/2017/9/19/grape-fire/
764,Tuolumne,2017-09-19T00:22:00Z,2018-03-26T10:49:00Z,"On Table Mountain, west of Table Mountain Road and Chicken Ranch Road, Jamestown",37.896778,-120.504134,Table Fire,39.0,False,2.2037823707213464,31523.0,1.26,73.3,47.9,38.0,-120.5,Autumn,2017,94668.70605,94852.60317,94744.72844,275.7945417,286.7125813,280.9637469,286.0228782,300.0483931,293.0493914,-0.986501866,3.492240399,0.792661983,-1.882930781,2.346168968,-0.393613262,-4.06e-05,0.0,-4.58e-06,94110.59964445392,95986.45726866616,94917.6445534294,261.510841101745,292.2290526459884,278.2867257825175,275.00369454184,313.4607905044918,289.8364972247684,-4.03507426378337,5.380044704496223,0.0722617208590509,-3.108488379671088,5.6894696602250825,-0.5085741303865939,-0.0012751033228156,0.0028290270616655,2.567665164996413e-05,92464.07884577235,96723.6495353486,94938.6557443286,261.510841101745,292.88835185512005,279.22214652508706,271.0250823687284,313.4607905044918,289.1798019526701,-6.57521928188218,5.630523619239156,0.1284195028248403,-5.653484226722934,8.013494726077445,-0.3259354554876608,-0.0012751033228156,0.0028290270616655,4.612789793155595e-05,0.1911698285271139,99.27386608739704,0.605010986328125,68.36700439453125,30.30624389648437,0.72174072265625,2017.0,9.0,38c666cb-6545-428f-985d-a2589dfb3700,True,/incidents/2017/9/19/table-fire/
578,Madera,2017-09-18T16:04:00Z,2018-01-09T13:21:00Z,"Road 29 & Road 26, southwest of Raymond",37.14624,-120.015509,Eastman Fire,429.0,False,6.690784364483562,50570.0,0.78,81.0,53.6,37.25,-120.0,Autumn,2017,97537.822,97830.7744,97683.07311,270.7655725,282.8616492,278.5490589,287.7207418,304.4998433,296.2529401,-0.619995939,3.303509765,1.401305827,-2.184370691,-0.059602514,-1.283164351,0.0,0.0,0.0,97121.9151181466,99043.21243972504,97906.16943898331,260.6094641796158,293.7462217228395,279.01113642256524,276.0049987604833,316.04628376470845,292.1126903431912,-5.153016934952127,5.477148856334935,0.5465227488366535,-3.6545288939068032,4.5450198338971255,-0.6585694700258381,-0.0018058010400111,0.0022969005429237,4.716970358653329e-06,95566.80829887232,99872.88785516458,97945.98215450023,260.6094641796158,293.77968868777003,280.3217651667995,270.2474995032843,316.0777256846175,291.38447663159803,-7.485508459118924,6.903832933349852,0.5299362458729494,-5.820808922313294,6.026673626910998,-0.6219566613622658,-0.0029717031017885,0.003066004003844,1.548714158782718e-05,0.1338434855143229,99.94921842187657,0.090789794921875,96.97189331054688,2.886581420898437,0.0507354736328125,2017.0,9.0,32d7eab5-d948-4be0-af69-b233e311d2b9,True,/incidents/2017/9/18/eastman-fire/
638,El Dorado,2017-09-17T15:18:00Z,2018-01-09T13:21:00Z,"off French Creek Rd near Bonnetti Rd, south of the community of Shingle Springs",38.5758,-120.915,French Fire,136.0,True,9.818649885583524,90320.0,0.95,76.8,52.9,38.5,-121.0,Autumn,2017,98573.31251,98891.39039,98719.61052,281.930152,285.5189262,284.2502028,287.883998,301.2528604,294.1074322,-1.416249984,2.446005409,0.657006653,-0.97158597,1.501243119,0.423451748,0.0,0.0,0.0,98229.57456453238,100249.77005096668,99040.4222699864,263.5857929274384,293.1984790634764,280.162329016357,275.7716029703889,315.0594912014078,290.9603526164132,-4.23177241750794,4.677409021191495,0.1955601440316751,-4.381305625135161,5.720124566287439,0.1394970535718327,-0.0019621527520772,0.0036440562865739,2.3324755331771287e-05,96509.81566538996,101077.30712770663,99077.47199430816,263.5857929274384,293.921365505976,281.1831927460838,271.6732696407003,315.0594912014078,290.2514341369183,-7.5372973400995695,5.783898382143378,0.289397005794256,-7.285219330667092,10.014365990522473,0.6187680731768092,-0.0020738033871949,0.0041098455906663,3.0565261937173025e-05,0.2634771908030791,98.8933563232422,0.0,33.87908935546875,65.01426696777344,1.1066436767578125,2017.0,9.0,f7a51800-b219-428c-aef0-ee5fa5de4d64,True,/incidents/2017/9/17/french-fire/
497,Trinity,2017-09-12T17:42:00Z,2018-01-09T13:21:00Z,"Black Rock Mountain, North Portion of Yolla BollyWilderness",40.2275,-123.03583,Buck Fire,13417.0,False,0.3686207495800266,8888.0,0.85,79.8,51.6,40.25,-123.0,Autumn,2017,89288.64588,89505.68725,89402.42332,279.5975045,287.1431895,284.4513765,291.5494002,305.6668223,297.6237373,-2.695534938,1.057665023,-0.641429398,-1.063550688,1.266222173,0.151416067,-8.39e-05,1.33e-05,-3.03e-06,88407.65033265683,90725.60948300856,89426.89304750349,249.2808965506286,289.98007260265626,275.12420639486504,270.5304767824661,310.9115763826318,286.1308999642739,-4.070928104462279,4.937349366113584,0.2598247242045984,-3.4999770758424256,3.447191010539001,-0.0862354844415942,-0.0015820915407626,0.001111607603018,-2.807518402072117e-05,86614.11874837868,91029.78816302471,89383.18546792377,249.2808965506286,290.1451762963136,275.6018808983478,264.33641856037553,311.3590190890304,285.91229844053294,-4.456356891760549,5.386020344609375,0.4418737173047601,-4.648897409304476,4.364922260780784,0.0931306268887028,-0.0020174677833695,0.001111607603018,-3.047308419879817e-05,0.526482525993796,29.79888916015625,0.0,0.8106231689453125,28.988265991210938,70.20111083984375,2017.0,9.0,7cc06465-bf2a-4df2-a68d-5f330e1cea42,False,/incidents/2017/9/12/buck-fire/
